country_1,country_2,run,count
DEU,POL,126,1
DEU,PRT,126,1
DEU,SVK,126,2
DEU,SVN,126,2
DEU,SWE,126,0
DNK,AUT,126,0
DNK,BEL,126,1
DNK,CHE,126,1
DNK,CZE,126,0
DNK,DEU,126,2
DNK,DNK,126,10
DNK,ESP,126,1
DNK,EST,126,1
DNK,FIN,126,2
DNK,FRA,126,1
DNK,GBR,126,2
DNK,HRV,126,1
DNK,HUN,126,2
DNK,IRL,126,2
DNK,ITA,126,1
DNK,LTU,126,1
DNK,LVA,126,1
DNK,NLD,126,2
DNK,NOR,126,0
DNK,POL,126,0
DNK,PRT,126,0
DNK,SVK,126,1
DNK,SVN,126,2
DNK,SWE,126,1
ESP,AUT,126,4
ESP,BEL,126,1
ESP,CHE,126,5
ESP,CZE,126,6
ESP,DEU,126,1
ESP,DNK,126,1
ESP,ESP,126,13
ESP,EST,126,1
ESP,FIN,126,1
ESP,FRA,126,6
ESP,GBR,126,1
ESP,HRV,126,3
ESP,HUN,126,6
ESP,IRL,126,1
ESP,ITA,126,6
ESP,LTU,126,4
ESP,LVA,126,2
ESP,NLD,126,1
ESP,NOR,126,1
ESP,POL,126,3
ESP,PRT,126,10
ESP,SVK,126,6
ESP,SVN,126,7
ESP,SWE,126,1
EST,AUT,126,1
EST,BEL,126,1
EST,CHE,126,1
EST,CZE,126,3
EST,DEU,126,1
EST,DNK,126,1
EST,ESP,126,1
EST,EST,126,7
EST,FIN,126,5
EST,FRA,126,3
EST,GBR,126,0
EST,HRV,126,3
EST,HUN,126,3
EST,IRL,126,1
EST,ITA,126,0
EST,LTU,126,4
EST,LVA,126,3
EST,NLD,126,1
EST,NOR,126,2
EST,POL,126,1
EST,PRT,126,1
EST,SVK,126,5
EST,SVN,126,3
EST,SWE,126,3
FIN,AUT,126,1
FIN,BEL,126,1
FIN,CHE,126,2
FIN,CZE,126,1
FIN,DEU,126,1
FIN,DNK,126,2
FIN,ESP,126,1
FIN,EST,126,5
FIN,FIN,126,9
FIN,FRA,126,2
FIN,GBR,126,0
FIN,HRV,126,3
FIN,HUN,126,3
FIN,IRL,126,0
FIN,ITA,126,1
FIN,LTU,126,3
FIN,LVA,126,2
FIN,NLD,126,1
FIN,NOR,126,3
FIN,POL,126,1
FIN,PRT,126,2
FIN,SVK,126,3
FIN,SVN,126,3
FIN,SWE,126,5
FRA,AUT,126,5
FRA,BEL,126,3
FRA,CHE,126,3
FRA,CZE,126,6
FRA,DEU,126,3
FRA,DNK,126,1
FRA,ESP,126,6
FRA,EST,126,3
FRA,FIN,126,2
FRA,FRA,126,9
FRA,GBR,126,1
FRA,HRV,126,4
FRA,HUN,126,8
FRA,IRL,126,1
FRA,ITA,126,3
FRA,LTU,126,3
FRA,LVA,126,2
FRA,NLD,126,3
FRA,NOR,126,5
FRA,POL,126,4
FRA,PRT,126,2
FRA,SVK,126,9
FRA,SVN,126,7
FRA,SWE,126,1
GBR,AUT,126,1
GBR,BEL,126,1
GBR,CHE,126,0
GBR,CZE,126,1
GBR,DEU,126,1
GBR,DNK,126,2
GBR,ESP,126,1
GBR,EST,126,0
GBR,FIN,126,0
GBR,FRA,126,1
GBR,GBR,126,3
GBR,HRV,126,0
GBR,HUN,126,0
GBR,IRL,126,2
GBR,ITA,126,0
GBR,LTU,126,0
GBR,LVA,126,0
GBR,NLD,126,2
GBR,NOR,126,1
GBR,POL,126,0
GBR,PRT,126,1
GBR,SVK,126,0
GBR,SVN,126,0
GBR,SWE,126,1
HRV,AUT,126,2
HRV,BEL,126,1
HRV,CHE,126,2
HRV,CZE,126,5
HRV,DEU,126,1
HRV,DNK,126,1
HRV,ESP,126,3
HRV,EST,126,3
HRV,FIN,126,3
HRV,FRA,126,4
HRV,GBR,126,0
HRV,HRV,126,8
HRV,HUN,126,6
HRV,IRL,126,1
HRV,ITA,126,3
HRV,LTU,126,1
HRV,LVA,126,1
HRV,NLD,126,1
HRV,NOR,126,1
HRV,POL,126,1
HRV,PRT,126,2
HRV,SVK,126,6
HRV,SVN,126,7
HRV,SWE,126,1
HUN,AUT,126,5
HUN,BEL,126,2
HUN,CHE,126,5
HUN,CZE,126,8
HUN,DEU,126,1
HUN,DNK,126,2
HUN,ESP,126,6
HUN,EST,126,3
HUN,FIN,126,3
HUN,FRA,126,8
HUN,GBR,126,0
HUN,HRV,126,6
HUN,HUN,126,14
HUN,IRL,126,1
HUN,ITA,126,6
HUN,LTU,126,7
HUN,LVA,126,4
HUN,NLD,126,1
HUN,NOR,126,4
HUN,POL,126,6
HUN,PRT,126,5
HUN,SVK,126,10
HUN,SVN,126,11
HUN,SWE,126,2
IRL,AUT,126,1
IRL,BEL,126,0
IRL,CHE,126,0
IRL,CZE,126,2
IRL,DEU,126,0
IRL,DNK,126,2
IRL,ESP,126,1
IRL,EST,126,1
IRL,FIN,126,0
IRL,FRA,126,1
IRL,GBR,126,2
IRL,HRV,126,1
IRL,HUN,126,1
IRL,IRL,126,5
IRL,ITA,126,0
IRL,LTU,126,1
IRL,LVA,126,2
IRL,NLD,126,1
IRL,NOR,126,1
IRL,POL,126,0
IRL,PRT,126,0
IRL,SVK,126,2
IRL,SVN,126,2
IRL,SWE,126,1
ITA,AUT,126,3
ITA,BEL,126,0
ITA,CHE,126,4
ITA,CZE,126,4
ITA,DEU,126,0
ITA,DNK,126,1
ITA,ESP,126,6
ITA,EST,126,0
ITA,FIN,126,1
ITA,FRA,126,3
ITA,GBR,126,0
ITA,HRV,126,3
ITA,HUN,126,6
ITA,IRL,126,0
ITA,ITA,126,6
ITA,LTU,126,2
ITA,LVA,126,0
ITA,NLD,126,0
ITA,NOR,126,2
ITA,POL,126,2
ITA,PRT,126,3
ITA,SVK,126,6
ITA,SVN,126,5
ITA,SWE,126,1
LTU,AUT,126,5
LTU,BEL,126,2
LTU,CHE,126,3
LTU,CZE,126,7
LTU,DEU,126,0
LTU,DNK,126,1
LTU,ESP,126,4
LTU,EST,126,4
LTU,FIN,126,3
LTU,FRA,126,3
LTU,GBR,126,0
LTU,HRV,126,1
LTU,HUN,126,7
LTU,IRL,126,1
LTU,ITA,126,2
LTU,LTU,126,12
LTU,LVA,126,7
LTU,NLD,126,2
LTU,NOR,126,4
LTU,POL,126,7
LTU,PRT,126,3
LTU,SVK,126,5
LTU,SVN,126,6
LTU,SWE,126,5
LVA,AUT,126,2
LVA,BEL,126,1
LVA,CHE,126,2
LVA,CZE,126,4
LVA,DEU,126,0
LVA,DNK,126,1
LVA,ESP,126,2
LVA,EST,126,3
LVA,FIN,126,2
LVA,FRA,126,2
LVA,GBR,126,0
LVA,HRV,126,1
LVA,HUN,126,4
LVA,IRL,126,2
LVA,ITA,126,0
LVA,LTU,126,7
LVA,LVA,126,8
LVA,NLD,126,2
LVA,NOR,126,2
LVA,POL,126,4
LVA,PRT,126,3
LVA,SVK,126,3
LVA,SVN,126,4
LVA,SWE,126,4
NLD,AUT,126,2
NLD,BEL,126,4
NLD,CHE,126,0
NLD,CZE,126,3
NLD,DEU,126,4
NLD,DNK,126,2
NLD,ESP,126,1
NLD,EST,126,1
NLD,FIN,126,1
NLD,FRA,126,3
NLD,GBR,126,2
NLD,HRV,126,1
NLD,HUN,126,1
NLD,IRL,126,1
NLD,ITA,126,0
NLD,LTU,126,2
NLD,LVA,126,2
NLD,NLD,126,7
NLD,NOR,126,2
NLD,POL,126,1
NLD,PRT,126,1
NLD,SVK,126,2
NLD,SVN,126,3
NLD,SWE,126,1
NOR,AUT,126,4
NOR,BEL,126,2
NOR,CHE,126,1
NOR,CZE,126,5
NOR,DEU,126,1
NOR,DNK,126,0
NOR,ESP,126,1
NOR,EST,126,2
NOR,FIN,126,3
NOR,FRA,126,5
NOR,GBR,126,1
NOR,HRV,126,1
NOR,HUN,126,4
NOR,IRL,126,1
NOR,ITA,126,2
NOR,LTU,126,4
NOR,LVA,126,2
NOR,NLD,126,2
NOR,NOR,126,6
NOR,POL,126,3
NOR,PRT,126,0
NOR,SVK,126,3
NOR,SVN,126,5
NOR,SWE,126,4
POL,AUT,126,3
POL,BEL,126,1
POL,CHE,126,3
POL,CZE,126,4
POL,DEU,126,1
POL,DNK,126,0
POL,ESP,126,3
POL,EST,126,1
POL,FIN,126,1
POL,FRA,126,4
POL,GBR,126,0
POL,HRV,126,1
POL,HUN,126,6
POL,IRL,126,0
POL,ITA,126,2
POL,LTU,126,7
POL,LVA,126,4
POL,NLD,126,1
POL,NOR,126,3
POL,POL,126,10
POL,PRT,126,3
POL,SVK,126,4
POL,SVN,126,6
POL,SWE,126,2
PRT,AUT,126,1
PRT,BEL,126,1
PRT,CHE,126,3
PRT,CZE,126,3
PRT,DEU,126,1
PRT,DNK,126,0
PRT,ESP,126,10
PRT,EST,126,1
PRT,FIN,126,2
PRT,FRA,126,2
PRT,GBR,126,1
PRT,HRV,126,2
PRT,HUN,126,5
PRT,IRL,126,0
PRT,ITA,126,3
PRT,LTU,126,3
PRT,LVA,126,3
PRT,NLD,126,1
PRT,NOR,126,0
PRT,POL,126,3
PRT,PRT,126,12
PRT,SVK,126,3
PRT,SVN,126,5
PRT,SWE,126,1
SVK,AUT,126,5
SVK,BEL,126,3
SVK,CHE,126,4
SVK,CZE,126,10
SVK,DEU,126,2
SVK,DNK,126,1
SVK,ESP,126,6
SVK,EST,126,5
SVK,FIN,126,3
SVK,FRA,126,9
SVK,GBR,126,0
SVK,HRV,126,6
SVK,HUN,126,10
SVK,IRL,126,2
SVK,ITA,126,6
SVK,LTU,126,5
SVK,LVA,126,3
SVK,NLD,126,2
SVK,NOR,126,3
SVK,POL,126,4
SVK,PRT,126,3
SVK,SVK,126,10
SVK,SVN,126,13
SVK,SWE,126,1
SVN,AUT,126,7
SVN,BEL,126,2
SVN,CHE,126,4
SVN,CZE,126,11
SVN,DEU,126,2
SVN,DNK,126,2
SVN,ESP,126,7
SVN,EST,126,3
SVN,FIN,126,3
SVN,FRA,126,7
SVN,GBR,126,0
SVN,HRV,126,7
SVN,HUN,126,11
SVN,IRL,126,2
SVN,ITA,126,5
SVN,LTU,126,6
SVN,LVA,126,4
SVN,NLD,126,3
SVN,NOR,126,5
SVN,POL,126,6
SVN,PRT,126,5
SVN,SVK,126,13
SVN,SVN,126,12
SVN,SWE,126,4
SWE,AUT,126,1
SWE,BEL,126,1
SWE,CHE,126,2
SWE,CZE,126,1
SWE,DEU,126,0
SWE,DNK,126,1
SWE,ESP,126,1
SWE,EST,126,3
SWE,FIN,126,5
SWE,FRA,126,1
SWE,GBR,126,1
SWE,HRV,126,1
SWE,HUN,126,2
SWE,IRL,126,1
SWE,ITA,126,1
SWE,LTU,126,5
SWE,LVA,126,4
SWE,NLD,126,1
SWE,NOR,126,4
SWE,POL,126,2
SWE,PRT,126,1
SWE,SVK,126,1
SWE,SVN,126,4
SWE,SWE,126,8
AUT,AUT,127,10
AUT,BEL,127,2
AUT,CHE,127,3
AUT,CZE,127,3
AUT,DEU,127,2
AUT,DNK,127,1
AUT,ESP,127,1
AUT,EST,127,3
AUT,FIN,127,0
AUT,FRA,127,4
AUT,GBR,127,4
AUT,HRV,127,3
AUT,HUN,127,3
AUT,IRL,127,3
AUT,ITA,127,4
AUT,LTU,127,2
AUT,LVA,127,4
AUT,NLD,127,3
AUT,NOR,127,1
AUT,POL,127,2
AUT,PRT,127,1
AUT,SVK,127,4
AUT,SVN,127,7
AUT,SWE,127,3
BEL,AUT,127,2
BEL,BEL,127,10
BEL,CHE,127,3
BEL,CZE,127,3
BEL,DEU,127,2
BEL,DNK,127,1
BEL,ESP,127,2
BEL,EST,127,5
BEL,FIN,127,3
BEL,FRA,127,4
BEL,GBR,127,5
BEL,HRV,127,3
BEL,HUN,127,4
BEL,IRL,127,2
BEL,ITA,127,1
BEL,LTU,127,5
BEL,LVA,127,4
BEL,NLD,127,6
BEL,NOR,127,3
BEL,POL,127,6
BEL,PRT,127,2
BEL,SVK,127,3
BEL,SVN,127,5
BEL,SWE,127,4
CHE,AUT,127,3
CHE,BEL,127,3
CHE,CHE,127,5
CHE,CZE,127,2
CHE,DEU,127,1
CHE,DNK,127,0
CHE,ESP,127,2
CHE,EST,127,3
CHE,FIN,127,0
CHE,FRA,127,4
CHE,GBR,127,2
CHE,HRV,127,2
CHE,HUN,127,2
CHE,IRL,127,3
CHE,ITA,127,2
CHE,LTU,127,2
CHE,LVA,127,3
CHE,NLD,127,1
CHE,NOR,127,2
CHE,POL,127,3
CHE,PRT,127,3
CHE,SVK,127,2
CHE,SVN,127,3
CHE,SWE,127,3
CZE,AUT,127,3
CZE,BEL,127,3
CZE,CHE,127,2
CZE,CZE,127,6
CZE,DEU,127,1
CZE,DNK,127,0
CZE,ESP,127,0
CZE,EST,127,3
CZE,FIN,127,3
CZE,FRA,127,4
CZE,GBR,127,3
CZE,HRV,127,4
CZE,HUN,127,6
CZE,IRL,127,2
CZE,ITA,127,1
CZE,LTU,127,4
CZE,LVA,127,3
CZE,NLD,127,2
CZE,NOR,127,2
CZE,POL,127,4
CZE,PRT,127,0
CZE,SVK,127,6
CZE,SVN,127,7
CZE,SWE,127,5
DEU,AUT,127,2
DEU,BEL,127,2
DEU,CHE,127,1
DEU,CZE,127,1
DEU,DEU,127,6
DEU,DNK,127,3
DEU,ESP,127,0
DEU,EST,127,2
DEU,FIN,127,0
DEU,FRA,127,1
DEU,GBR,127,2
DEU,HRV,127,0
DEU,HUN,127,2
DEU,IRL,127,3
DEU,ITA,127,0
DEU,LTU,127,2
DEU,LVA,127,2
DEU,NLD,127,5
DEU,NOR,127,1
DEU,POL,127,2
DEU,PRT,127,0
DEU,SVK,127,1
DEU,SVN,127,2
DEU,SWE,127,2
DNK,AUT,127,1
DNK,BEL,127,1
DNK,CHE,127,0
DNK,CZE,127,0
DNK,DEU,127,3
DNK,DNK,127,10
DNK,ESP,127,0
DNK,EST,127,1
DNK,FIN,127,1
DNK,FRA,127,0
DNK,GBR,127,2
DNK,HRV,127,0
DNK,HUN,127,0
DNK,IRL,127,3
DNK,ITA,127,0
DNK,LTU,127,1
DNK,LVA,127,0
DNK,NLD,127,2
DNK,NOR,127,2
DNK,POL,127,2
DNK,PRT,127,0
DNK,SVK,127,0
DNK,SVN,127,0
DNK,SWE,127,2
ESP,AUT,127,1
ESP,BEL,127,2
ESP,CHE,127,2
ESP,CZE,127,0
ESP,DEU,127,0
ESP,DNK,127,0
ESP,ESP,127,5
ESP,EST,127,1
ESP,FIN,127,0
ESP,FRA,127,2
ESP,GBR,127,1
ESP,HRV,127,0
ESP,HUN,127,0
ESP,IRL,127,2
ESP,ITA,127,2
ESP,LTU,127,0
ESP,LVA,127,1
ESP,NLD,127,2
ESP,NOR,127,0
ESP,POL,127,0
ESP,PRT,127,4
ESP,SVK,127,0
ESP,SVN,127,1
ESP,SWE,127,0
EST,AUT,127,3
EST,BEL,127,5
EST,CHE,127,3
EST,CZE,127,3
EST,DEU,127,2
EST,DNK,127,1
EST,ESP,127,1
EST,EST,127,9
EST,FIN,127,6
EST,FRA,127,4
EST,GBR,127,4
EST,HRV,127,2
EST,HUN,127,4
EST,IRL,127,3
EST,ITA,127,1
EST,LTU,127,4
EST,LVA,127,4
EST,NLD,127,2
EST,NOR,127,5
EST,POL,127,5
EST,PRT,127,1
EST,SVK,127,3
EST,SVN,127,4
EST,SWE,127,6
FIN,AUT,127,0
FIN,BEL,127,3
FIN,CHE,127,0
FIN,CZE,127,3
FIN,DEU,127,0
FIN,DNK,127,1
FIN,ESP,127,0
FIN,EST,127,6
FIN,FIN,127,9
FIN,FRA,127,3
FIN,GBR,127,2
FIN,HRV,127,3
FIN,HUN,127,4
FIN,IRL,127,0
FIN,ITA,127,1
FIN,LTU,127,3
FIN,LVA,127,2
FIN,NLD,127,2
FIN,NOR,127,4
FIN,POL,127,4
FIN,PRT,127,0
FIN,SVK,127,3
FIN,SVN,127,4
FIN,SWE,127,3
FRA,AUT,127,4
FRA,BEL,127,4
FRA,CHE,127,4
FRA,CZE,127,4
FRA,DEU,127,1
FRA,DNK,127,0
FRA,ESP,127,2
FRA,EST,127,4
FRA,FIN,127,3
FRA,FRA,127,7
FRA,GBR,127,3
FRA,HRV,127,4
FRA,HUN,127,6
FRA,IRL,127,3
FRA,ITA,127,2
FRA,LTU,127,3
FRA,LVA,127,6
FRA,NLD,127,2
FRA,NOR,127,2
FRA,POL,127,4
FRA,PRT,127,3
FRA,SVK,127,5
FRA,SVN,127,8
FRA,SWE,127,3
GBR,AUT,127,4
GBR,BEL,127,5
GBR,CHE,127,2
GBR,CZE,127,3
GBR,DEU,127,2
GBR,DNK,127,2
GBR,ESP,127,1
GBR,EST,127,4
GBR,FIN,127,2
GBR,FRA,127,3
GBR,GBR,127,13
GBR,HRV,127,2
GBR,HUN,127,3
GBR,IRL,127,5
GBR,ITA,127,0
GBR,LTU,127,2
GBR,LVA,127,3
GBR,NLD,127,5
GBR,NOR,127,2
GBR,POL,127,3
GBR,PRT,127,1
GBR,SVK,127,3
GBR,SVN,127,3
GBR,SWE,127,2
HRV,AUT,127,3
HRV,BEL,127,3
HRV,CHE,127,2
HRV,CZE,127,4
HRV,DEU,127,0
HRV,DNK,127,0
HRV,ESP,127,0
HRV,EST,127,2
HRV,FIN,127,3
HRV,FRA,127,4
HRV,GBR,127,2
HRV,HRV,127,8
HRV,HUN,127,4
HRV,IRL,127,1
HRV,ITA,127,4
HRV,LTU,127,5
HRV,LVA,127,1
HRV,NLD,127,0
HRV,NOR,127,4
HRV,POL,127,4
HRV,PRT,127,1
HRV,SVK,127,4
HRV,SVN,127,9
HRV,SWE,127,5
HUN,AUT,127,3
HUN,BEL,127,4
HUN,CHE,127,2
HUN,CZE,127,6
HUN,DEU,127,2
HUN,DNK,127,0
HUN,ESP,127,0
HUN,EST,127,4
HUN,FIN,127,4
HUN,FRA,127,6
HUN,GBR,127,3
HUN,HRV,127,4
HUN,HUN,127,8
HUN,IRL,127,3
HUN,ITA,127,2
HUN,LTU,127,7
HUN,LVA,127,5
HUN,NLD,127,3
HUN,NOR,127,2
HUN,POL,127,6
HUN,PRT,127,0
HUN,SVK,127,6
HUN,SVN,127,8
HUN,SWE,127,5
IRL,AUT,127,3
IRL,BEL,127,2
IRL,CHE,127,3
IRL,CZE,127,2
IRL,DEU,127,3
IRL,DNK,127,3
IRL,ESP,127,2
IRL,EST,127,3
IRL,FIN,127,0
IRL,FRA,127,3
IRL,GBR,127,5
IRL,HRV,127,1
IRL,HUN,127,3
IRL,IRL,127,12
IRL,ITA,127,0
IRL,LTU,127,2
IRL,LVA,127,5
IRL,NLD,127,3
IRL,NOR,127,0
IRL,POL,127,2
IRL,PRT,127,1
IRL,SVK,127,3
IRL,SVN,127,3
IRL,SWE,127,2
ITA,AUT,127,4
ITA,BEL,127,1
ITA,CHE,127,2
ITA,CZE,127,1
ITA,DEU,127,0
ITA,DNK,127,0
ITA,ESP,127,2
ITA,EST,127,1
ITA,FIN,127,1
ITA,FRA,127,2
ITA,GBR,127,0
ITA,HRV,127,4
ITA,HUN,127,2
ITA,IRL,127,0
ITA,ITA,127,7
ITA,LTU,127,2
ITA,LVA,127,1
ITA,NLD,127,1
ITA,NOR,127,1
ITA,POL,127,2
ITA,PRT,127,2
ITA,SVK,127,1
ITA,SVN,127,5
ITA,SWE,127,1
LTU,AUT,127,2
LTU,BEL,127,5
LTU,CHE,127,2
LTU,CZE,127,4
LTU,DEU,127,2
LTU,DNK,127,1
LTU,ESP,127,0
LTU,EST,127,4
LTU,FIN,127,3
LTU,FRA,127,3
LTU,GBR,127,2
LTU,HRV,127,5
LTU,HUN,127,7
LTU,IRL,127,2
LTU,ITA,127,2
LTU,LTU,127,8
LTU,LVA,127,2
LTU,NLD,127,2
LTU,NOR,127,3
LTU,POL,127,7
LTU,PRT,127,0
LTU,SVK,127,4
LTU,SVN,127,6
LTU,SWE,127,5
LVA,AUT,127,4
LVA,BEL,127,4
LVA,CHE,127,3
LVA,CZE,127,3
LVA,DEU,127,2
LVA,DNK,127,0
LVA,ESP,127,1
LVA,EST,127,4
LVA,FIN,127,2
LVA,FRA,127,6
LVA,GBR,127,3
LVA,HRV,127,1
LVA,HUN,127,5
LVA,IRL,127,5
LVA,ITA,127,1
LVA,LTU,127,2
LVA,LVA,127,8
LVA,NLD,127,2
LVA,NOR,127,2
LVA,POL,127,3
LVA,PRT,127,1
LVA,SVK,127,4
LVA,SVN,127,4
LVA,SWE,127,4
NLD,AUT,127,3
NLD,BEL,127,6
NLD,CHE,127,1
NLD,CZE,127,2
NLD,DEU,127,5
NLD,DNK,127,2
NLD,ESP,127,2
NLD,EST,127,2
NLD,FIN,127,2
NLD,FRA,127,2
NLD,GBR,127,5
NLD,HRV,127,0
NLD,HUN,127,3
NLD,IRL,127,3
NLD,ITA,127,1
NLD,LTU,127,2
NLD,LVA,127,2
NLD,NLD,127,13
NLD,NOR,127,1
NLD,POL,127,2
NLD,PRT,127,1
NLD,SVK,127,2
NLD,SVN,127,3
NLD,SWE,127,2
NOR,AUT,127,1
NOR,BEL,127,3
NOR,CHE,127,2
NOR,CZE,127,2
NOR,DEU,127,1
NOR,DNK,127,2
NOR,ESP,127,0
NOR,EST,127,5
NOR,FIN,127,4
NOR,FRA,127,2
NOR,GBR,127,2
NOR,HRV,127,4
NOR,HUN,127,2
NOR,IRL,127,0
NOR,ITA,127,1
NOR,LTU,127,3
NOR,LVA,127,2
NOR,NLD,127,1
NOR,NOR,127,8
NOR,POL,127,4
NOR,PRT,127,1
NOR,SVK,127,2
NOR,SVN,127,3
NOR,SWE,127,6
POL,AUT,127,2
POL,BEL,127,6
POL,CHE,127,3
POL,CZE,127,4
POL,DEU,127,2
POL,DNK,127,2
POL,ESP,127,0
POL,EST,127,5
POL,FIN,127,4
POL,FRA,127,4
POL,GBR,127,3
POL,HRV,127,4
POL,HUN,127,6
POL,IRL,127,2
POL,ITA,127,2
POL,LTU,127,7
POL,LVA,127,3
POL,NLD,127,2
POL,NOR,127,4
POL,POL,127,9
POL,PRT,127,0
POL,SVK,127,4
POL,SVN,127,6
POL,SWE,127,7
PRT,AUT,127,1
PRT,BEL,127,2
PRT,CHE,127,3
PRT,CZE,127,0
PRT,DEU,127,0
PRT,DNK,127,0
PRT,ESP,127,4
PRT,EST,127,1
PRT,FIN,127,0
PRT,FRA,127,3
PRT,GBR,127,1
PRT,HRV,127,1
PRT,HUN,127,0
PRT,IRL,127,1
PRT,ITA,127,2
PRT,LTU,127,0
PRT,LVA,127,1
PRT,NLD,127,1
PRT,NOR,127,1
PRT,POL,127,0
PRT,PRT,127,5
PRT,SVK,127,0
PRT,SVN,127,2
PRT,SWE,127,0
SVK,AUT,127,4
SVK,BEL,127,3
SVK,CHE,127,2
SVK,CZE,127,6
SVK,DEU,127,1
SVK,DNK,127,0
SVK,ESP,127,0
SVK,EST,127,3
SVK,FIN,127,3
SVK,FRA,127,5
SVK,GBR,127,3
SVK,HRV,127,4
SVK,HUN,127,6
SVK,IRL,127,3
SVK,ITA,127,1
SVK,LTU,127,4
SVK,LVA,127,4
SVK,NLD,127,2
SVK,NOR,127,2
SVK,POL,127,4
SVK,PRT,127,0
SVK,SVK,127,7
SVK,SVN,127,8
SVK,SWE,127,5
SVN,AUT,127,7
SVN,BEL,127,5
SVN,CHE,127,3
SVN,CZE,127,7
SVN,DEU,127,2
SVN,DNK,127,0
SVN,ESP,127,1
SVN,EST,127,4
SVN,FIN,127,4
SVN,FRA,127,8
SVN,GBR,127,3
SVN,HRV,127,9
SVN,HUN,127,8
SVN,IRL,127,3
SVN,ITA,127,5
SVN,LTU,127,6
SVN,LVA,127,4
SVN,NLD,127,3
SVN,NOR,127,3
SVN,POL,127,6
SVN,PRT,127,2
SVN,SVK,127,8
SVN,SVN,127,11
SVN,SWE,127,6
SWE,AUT,127,3
SWE,BEL,127,4
SWE,CHE,127,3
SWE,CZE,127,5
SWE,DEU,127,2
SWE,DNK,127,2
SWE,ESP,127,0
SWE,EST,127,6
SWE,FIN,127,3
SWE,FRA,127,3
SWE,GBR,127,2
SWE,HRV,127,5
SWE,HUN,127,5
SWE,IRL,127,2
SWE,ITA,127,1
SWE,LTU,127,5
SWE,LVA,127,4
SWE,NLD,127,2
SWE,NOR,127,6
SWE,POL,127,7
SWE,PRT,127,0
SWE,SVK,127,5
SWE,SVN,127,6
SWE,SWE,127,8
AUT,AUT,128,5
AUT,BEL,128,2
AUT,CHE,128,4
AUT,CZE,128,5
AUT,DEU,128,3
AUT,DNK,128,2
AUT,ESP,128,2
AUT,EST,128,4
AUT,FIN,128,2
AUT,FRA,128,3
AUT,GBR,128,5
AUT,HRV,128,3
AUT,HUN,128,6
AUT,IRL,128,2
AUT,ITA,128,2
AUT,LTU,128,5
AUT,LVA,128,6
AUT,NLD,128,2
AUT,NOR,128,2
AUT,POL,128,5
AUT,PRT,128,0
AUT,SVK,128,6
AUT,SVN,128,5
AUT,SWE,128,2
BEL,AUT,128,2
BEL,BEL,128,11
BEL,CHE,128,9
BEL,CZE,128,4
BEL,DEU,128,6
BEL,DNK,128,3
BEL,ESP,128,8
BEL,EST,128,3
BEL,FIN,128,3
BEL,FRA,128,9
BEL,GBR,128,9
BEL,HRV,128,5
BEL,HUN,128,5
BEL,IRL,128,5
BEL,ITA,128,6
BEL,LTU,128,5
BEL,LVA,128,4
BEL,NLD,128,9
BEL,NOR,128,3
BEL,POL,128,6
BEL,PRT,128,4
BEL,SVK,128,4
BEL,SVN,128,6
BEL,SWE,128,2
CHE,AUT,128,4
CHE,BEL,128,9
CHE,CHE,128,10
CHE,CZE,128,5
CHE,DEU,128,7
CHE,DNK,128,5
CHE,ESP,128,7
CHE,EST,128,5
CHE,FIN,128,4
CHE,FRA,128,6
CHE,GBR,128,6
CHE,HRV,128,7
CHE,HUN,128,7
CHE,IRL,128,4
CHE,ITA,128,6
CHE,LTU,128,7
CHE,LVA,128,7
CHE,NLD,128,6
CHE,NOR,128,4
CHE,POL,128,7
CHE,PRT,128,4
CHE,SVK,128,6
CHE,SVN,128,6
CHE,SWE,128,3
CZE,AUT,128,5
CZE,BEL,128,4
CZE,CHE,128,5
CZE,CZE,128,9
CZE,DEU,128,5
CZE,DNK,128,2
CZE,ESP,128,2
CZE,EST,128,6
CZE,FIN,128,5
CZE,FRA,128,7
CZE,GBR,128,6
CZE,HRV,128,6
CZE,HUN,128,10
CZE,IRL,128,3
CZE,ITA,128,5
CZE,LTU,128,7
CZE,LVA,128,6
CZE,NLD,128,4
CZE,NOR,128,4
CZE,POL,128,9
CZE,PRT,128,0
CZE,SVK,128,10
CZE,SVN,128,8
CZE,SWE,128,3
DEU,AUT,128,3
DEU,BEL,128,6
DEU,CHE,128,7
DEU,CZE,128,5
DEU,DEU,128,10
DEU,DNK,128,5
DEU,ESP,128,2
DEU,EST,128,3
DEU,FIN,128,3
DEU,FRA,128,5
DEU,GBR,128,5
DEU,HRV,128,4
DEU,HUN,128,5
DEU,IRL,128,5
DEU,ITA,128,5
DEU,LTU,128,6
DEU,LVA,128,4
DEU,NLD,128,6
DEU,NOR,128,4
DEU,POL,128,7
DEU,PRT,128,1
DEU,SVK,128,5
DEU,SVN,128,5
DEU,SWE,128,2
DNK,AUT,128,2
DNK,BEL,128,3
DNK,CHE,128,5
DNK,CZE,128,2
DNK,DEU,128,5
DNK,DNK,128,7
DNK,ESP,128,2
DNK,EST,128,1
DNK,FIN,128,1
DNK,FRA,128,3
DNK,GBR,128,3
DNK,HRV,128,3
DNK,HUN,128,2
DNK,IRL,128,4
DNK,ITA,128,3
DNK,LTU,128,3
DNK,LVA,128,2
DNK,NLD,128,3
DNK,NOR,128,1
DNK,POL,128,2
DNK,PRT,128,1
DNK,SVK,128,2
DNK,SVN,128,2
DNK,SWE,128,1
